Año;Departamento;Empresa;Variable Calculada;Estrato 1;Estrato 2;Estrato 3;Estrato 4;Estrato 5;Estrato 6;Total Residencial;Industrial;Comercial;Oficial;Otros;Total No Residencial
2014;CUNDINAMARCA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;615434;0;0;615434;20309125;16133638;0;7480903;43923666
2014;D.C.;AES COLOMBIA & CIA S C A E S P;Consumo Empresa Departamento;0;0;0;0;0;0;0;218756;0;0;0;218756
2014;D.C.;CODENSA S.A. ESP;Consumo Empresa Departamento;241055948;1269633612;1292332461;519993650;230586278;253533057;3807135006;588131142;1715741387;209400832;428338654;2941612015
2014;D.C.;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;228008;304327;0;0;95599;627934;94953759;87966401;2401400;0;185321560
2014;D.C.;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;10011620;0;0;10011620
2014;D.C.;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;93958379;85305697;0;4185472;183449548
2014;D.C.;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;720474;0;0;720474
2014;D.C.;EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;7221379;0;7221379
2014;D.C.;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;26899354;55436837;75989154;2582601;160907946
2014;D.C.;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;58447339;117537637;10087967;2247649;188320592
2014;D.C.;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;791090010;239221730;25022483;119399992;1174734215
2014;D.C.;ENERGIA & AGUA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;5749990;0;0;241494;5991484
2014;D.C.;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;26178605;25037429;0;396771;51612805
2014;D.C.;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;21179;126711;17459;2080531;64963;301769;2612612;55396203;77978471;87563;11275552;144737789
2014;D.C.;GENERSA S.A.S E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;8493400;0;0;0;8493400
2014;D.C.;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;227636686;0;0;0;227636686
2014;D.C.;PROFESIONALES EN ENERGÍA S.A E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;254395;0;0;5249567;5503962
2014;D.C.;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7414486;4280234;0;8223582;19918302
2014;D.C.;SPECTRUM RENOVAVEIS SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;8809800;0;0;0;8809800
2014;D.C.;TERMOTASAJERO SA ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;2481760;0;0;0;2481760
2014;D.C.;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;1108105;620213;1127533;38720;2894571;31241081;77821761;0;4047081;113109923
2014;GUAINIA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;0;1042584;1042584
2014;GUAVIARE;EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE SA ESP;Consumo Empresa Departamento;6328622;6056674;2253844;10810;0;0;14649950;202941;7573170;10540622;90454;18407187
2014;HUILA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;372899;1287235;0;0;1660134
2014;HUILA;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;256828;0;0;256828
2014;HUILA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;257021;3968944;0;0;4225965
2014;HUILA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;105813867;193147888;47261181;21909621;7566642;792044;376491243;53641161;136078751;43803138;66221108;299744158
2014;HUILA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1938091;9926814;0;0;11864905
2014;HUILA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;31911136;4182983;69409;0;36163528
2014;HUILA;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2033607;0;0;2033607
2014;HUILA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;481409;0;0;0;481409;598821;1053844;0;98940;1751605
2014;HUILA;GENERSA S.A.S E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;530850;0;0;0;530850
2014;HUILA;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3440609;0;0;0;3440609
2014;HUILA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;2183;0;0;0;0;2183;885711;6152462;0;336848;7375021
2014;LA GUAJIRA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;343495;0;0;343495
2014;LA GUAJIRA;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5463;0;0;0;5463
2014;LA GUAJIRA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;157023788;146553029;41611393;1940437;773209;0;347901856;10963271;64894643;20070160;55745396;151673470
2014;LA GUAJIRA;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;126728;1158299;33242;0;1318269
2014;LA GUAJIRA;ENERGIA SOCIAL DE LA COSTA S.A. ESP;Consumo Empresa Departamento;25910147;0;0;0;0;0;25910147;0;16827;0;23182;40009
2014;LA GUAJIRA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;944364;0;0;944364
2014;MAGDALENA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3397540;0;0;3397540
2014;MAGDALENA;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3125106;0;0;3125106
2014;MAGDALENA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;260380411;146176860;138110927;50516412;15041234;45552121;655777965;94314843;195695479;29534840;109861284;429406446
2014;MAGDALENA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;9385893;16616177;0;0;26002070
2014;MAGDALENA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;34678487;0;0;0;34678487
2014;MAGDALENA;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;24363785;10286701;133275;8103020;42886781
2014;MAGDALENA;ENERGIA SOCIAL DE LA COSTA S.A. ESP;Consumo Empresa Departamento;237225346;182;0;0;0;0;237225528;0;1672409;140129;761848;2574386
2014;MAGDALENA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;1911996;0;0;0;0;1911996;4647517;1076382;16680;33587;5774166
2014;MAGDALENA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;30834649;0;0;0;30834649
2014;MAGDALENA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;133012;159194;292206;1529762;4670137;0;161616;6361515
2014;META;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;861172;1791649;0;0;2652821
2014;META;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;165891798;7919813;810170;0;174621781
2014;META;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;686886;0;0;686886
2014;META;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;249001;1013750;0;0;1262751
2014;META;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1675559;0;0;1675559
2014;META;ELECTRIFICADORA DEL META S.A. E.S.P.;Consumo Empresa Departamento;84063885;132185054;116469298;23447609;10271008;4311019;370747873;93710725;193180288;51653090;53601419;392145522
2014;META;EMPRESA DE ENERGIA DE CASANARE SA ESP;Consumo Empresa Departamento;995375;893988;15330;0;3881;0;1908574;1223;1018802;305800;43013;1368838
2014;META;EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP;Consumo Empresa Departamento;163202;488003;87912;9218;0;0;748335;1406300;127151;318896;282865;2135212
2014;META;EMPRESA DE ENERGIA ELECTRICA DEL DEPARTAMENTO DEL GUAVIARE SA ESP;Consumo Empresa Departamento;829111;295858;15931;0;0;0;1140900;0;503835;420364;0;924199
2014;META;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;1169603;0;1169603
2014;META;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;12812862;0;0;12812862
2014;META;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5923567;5875302;365588;0;12164457
2014;META;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;109076105;679290;0;0;109755395
2014;META;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1221150;52742;0;0;1273892
2014;META;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3628846;0;0;0;3628846
2014;META;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1363052;4006365;0;757353;6126770
2014;NARIÑO;A.S.C INGENIERIA SOCIEDAD ANONIMA SA ESP.;Consumo Empresa Departamento;0;48726;156567;129649;0;0;334942;3391643;9488007;1646661;5490569;20016880
2014;NARIÑO;CENTRALES ELECTRICAS DE NARIÑO S.A. E.S.P.;Consumo Empresa Departamento;168723052;113912814;49476436;17764456;4386736;19002;354282496;21414548;70684964;27253138;44376341;163728991
2014;NARIÑO;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;10911;22557;0;0;33468;92268;2959445;0;0;3051713
2014;NARIÑO;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;566035;0;0;566035
2014;NARIÑO;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;165357;0;0;0;165357
2014;NARIÑO;EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;269649;0;0;269649
2014;NARIÑO;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;1871118;0;1871118
2014;NARIÑO;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1378548;2183840;0;0;3562388
2014;NARIÑO;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1820511;0;0;1820511
2014;NARIÑO;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;296604;0;0;296604
2014;NARIÑO;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;303654;715008;0;1018662;1084596;5877367;483108;377495;7822566
2014;NARIÑO;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1086273;1551489;0;366489;3004251
2014;NORTE DE SANTANDER;CENTRALES ELECTRICAS DEL NORTE DE SANTANDER S.A. ESP;Consumo Empresa Departamento;124649632;301670548;119310225;63207018;17492637;3556832;629886892;103109506;205204744;41000631;20093321;369408202
2014;NORTE DE SANTANDER;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;59408;1194523;0;0;1253931
2014;NORTE DE SANTANDER;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;1080254;1472455;165563;63370;0;0;2781642;121462;752459;201120;384452;1459493
2014;NORTE DE SANTANDER;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2239403;0;0;2239403
2014;NORTE DE SANTANDER;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;11472118;0;0;11472118
2014;NORTE DE SANTANDER;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;61599467;5766752;806593;0;68172812
2014;NORTE DE SANTANDER;ENERGIA & AGUA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;621129;0;0;621129
2014;NORTE DE SANTANDER;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;667791;0;0;667791
2014;NORTE DE SANTANDER;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;11778;0;0;0;11778;0;1014788;6295;0;1021083
2014;NORTE DE SANTANDER;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;5056068;0;0;0;5056068
2014;NORTE DE SANTANDER;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;391969;0;0;0;391969
2014;NORTE DE SANTANDER;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;368960;156818;490100;0;1015878;9093900;16500842;0;4553890;30148632
2014;PUTUMAYO;EMPRESA DE ENERGIA DEL BAJO PUTUMAYO  S.A.  E.S.P.;Consumo Empresa Departamento;13456895;9142006;1329551;0;0;0;23928452;2514636;9436016;4025041;1417991;17393684
2014;PUTUMAYO;EMPRESA DE ENERGIA DEL PUTUMAYO S.A. ESP;Consumo Empresa Departamento;18471898;7684335;1479425;0;0;0;27635658;1454320;9210595;5016642;33912;15715469
2014;PUTUMAYO;EMPRESA DE ENERGIA DEL VALLE DE SIBUNDOY S.A. E.S.P. ;Consumo Empresa Departamento;5411588;2108182;31209;0;0;0;7550979;347883;517696;274220;612905;1752704
2014;PUTUMAYO;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;44597609;0;0;0;44597609
2014;PUTUMAYO;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;199313;24197;0;223510
2014;PUTUMAYO;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;237758;0;0;237758
2014;QUINDIO;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1078254;0;0;0;1078254
2014;QUINDIO;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;530718;1128914;0;0;1659632
2014;QUINDIO;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1990033;0;0;1990033
2014;QUINDIO;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;4019909;0;0;4019909
2014;QUINDIO;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;792;143263;1554;2158;0;0;147767;0;26456;0;0;26456
2014;QUINDIO;EMPRESA DE ENERGIA DEL  QUINDIO S.A.E.S.P.;Consumo Empresa Departamento;41293710;70496451;55358487;17857007;13509939;2800877;201316471;34320028;92565533;19048804;14407427;160341792
2014;QUINDIO;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;7698499;3964443;0;0;11662942
2014;QUINDIO;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;674683;460805;0;0;1135488
2014;QUINDIO;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1058877;0;0;1058877
2014;QUINDIO;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;16300;0;0;0;16300
2014;QUINDIO;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3927842;3908675;0;137521;7974038
2014;RISARALDA;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3723754;0;0;0;3723754
2014;RISARALDA;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;19518565;58994366;57196250;10926294;708127;244402;147588004;22077942;49643176;2832232;13103983;87657333
2014;RISARALDA;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;645562;0;0;0;645562
2014;RISARALDA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2866920;0;0;2866920
2014;RISARALDA;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2328433;0;0;2328433
2014;RISARALDA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4370751;3637659;0;0;8008410
2014;RISARALDA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;521691;0;0;0;521691
2014;RISARALDA;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;28756546;66842802;39121312;33550028;22328135;20980130;211578953;44618662;130235836;17513556;37988245;230356299
2014;RISARALDA;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;6869807;0;0;6869807
2014;RISARALDA;EMPRESAS MUNICIPALES DE CARTAGO S.A.S. E.S.P.;Consumo Empresa Departamento;901521;1197223;78898;0;4282;18378;2200302;781174;467679;83717;0;1332570
2014;RISARALDA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;3931407;15887022;0;0;19818429
2014;RISARALDA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1751433;7616434;0;0;9367867
2014;RISARALDA;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1352438;1033117;0;0;2385555
2014;RISARALDA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;958272;101218;0;0;1059490
2014;RISARALDA;GENERSA S.A.S E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;185090;0;0;0;185090
2014;RISARALDA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;1469;0;0;269261;869539;1140269;7072764;6167809;0;1290465;14531038
2014;SANTANDER;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;826778;0;0;0;826778
2014;SANTANDER;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;871312;920864;0;0;1792176
2014;SANTANDER;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2058249;0;0;2058249
2014;SANTANDER;ELECTRIFICADORA DE SANTANDER S.A. E.S.P.;Consumo Empresa Departamento;175230422;309383294;228127631;147643418;22859152;23950808;907194725;137268075;404465914;47832097;77637081;667203167
2014;SANTANDER;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;2361077;1987860;0;0;4348937
2014;SANTANDER;EMPRESA DE ENERGIA DE BOYACA S.A. E.S.P. EMPRESA DE SERVICIOS PUBLICOS;Consumo Empresa Departamento;28880;372105;125561;654;0;95;527295;0;37315;70424;10554;118293
2014;SANTANDER;EMPRESA DE ENERGÍA DE PEREIRA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;6147065;0;314991;6462056
2014;SANTANDER;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;60263534;41772668;26200560;939270;129176032
2014;SANTANDER;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;57844265;20564708;895508;0;79304481
2014;SANTANDER;ENERGIA & AGUA SAS ESP;Consumo Empresa Departamento;0;0;0;0;0;0;0;9926151;12983762;0;15635530;38545443
2014;SANTANDER;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1074309;957832;0;0;2032141
2014;SANTANDER;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;63588360;0;0;0;63588360
2014;SANTANDER;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;18399110;0;0;0;18399110
2014;SANTANDER;RUITOQUE S.A. E.S.P.;Consumo Empresa Departamento;0;2799;956610;1475823;1392332;4270073;8097637;8901297;20277381;33062;15316283;44528023
2014;SANTANDER;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;3943;2828285;6983757;1553944;1347799;12717728;62267449;51294075;2962221;20306378;136830123
2014;SUCRE;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;54426;0;0;54426
2014;SUCRE;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;2238439;0;0;2238439
2014;SUCRE;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;227131718;126393405;29896436;12233324;1780482;4197890;401633255;35205264;79669157;16764396;62686434;194325251
2014;SUCRE;EMPRESAS MUNICIPALES DE CALI   E.I.C.E  E.S.P;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;0;11482792;0;11482792
2014;SUCRE;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;5441673;0;0;5441673
2014;SUCRE;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;32738769;3419764;62700;2813494;39034727
2014;SUCRE;ENERGIA SOCIAL DE LA COSTA S.A. ESP;Consumo Empresa Departamento;15862559;0;0;0;0;0;15862559;0;0;0;0;0
2014;SUCRE;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;6647;21060;121334;9304;7577;9660;175582;813788;3233252;0;422731;4469771
2014;SUCRE;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;4683120;0;0;0;4683120
2014;SUCRE;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;3462510;0;0;3462510
2014;TOLIMA;CENTRAL HIDROELECTRICA DE CALDAS S.A. E.S.P. BIC BENEFICIO E INTERES COLECTIVO;Consumo Empresa Departamento;76112;245095;19281;1538;0;259;342285;0;221;264;3686;4171
2014;TOLIMA;CODENSA S.A. ESP;Consumo Empresa Departamento;0;165106;15;0;0;0;165121;0;43621;516;199;44336
2014;TOLIMA;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;129157;0;0;129157;567225;1679113;0;0;2246338
2014;TOLIMA;E2 ENERGIA EFICIENTE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;0;1051651;0;0;1051651
2014;TOLIMA;ELECTRIFICADORA DEL CARIBE S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;730011;19645129;0;0;20375140
2014;TOLIMA;ELECTRIFICADORA DEL HUILA S.A. E.S.P.;Consumo Empresa Departamento;12660;0;0;0;0;0;12660;950975;1302891;7780;0;2261646
2014;TOLIMA;EMPRESA DE ENERGIA DE CUNDINAMARCA S.A. ESP;Consumo Empresa Departamento;647809;6178845;6568294;5979;0;0;13400927;692817;1399246;1771697;4012988;7876748
2014;TOLIMA;EMPRESAS PÚBLICAS DE MEDELLIN E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;27249844;9156035;6219597;0;42625476
2014;TOLIMA;ENEL COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;105613256;3857719;589170;0;110060145
2014;TOLIMA;ENERGIA EMPRESARIAL DE LA COSTA S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;353916;2950645;0;0;3304561
2014;TOLIMA;ENERTOTAL S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;596353;868565;0;14179;1479097
2014;TOLIMA;ISAGEN S.A. E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;38374836;0;0;0;38374836
2014;TOLIMA;ITALCOL ENERGIA S.A. ESP.;Consumo Empresa Departamento;0;0;0;0;0;0;0;2729426;0;0;0;2729426
2014;TOLIMA;LATIN AMERICAN CAPITAL CORP SA ESP;Consumo Empresa Departamento;106676681;224143011;88481636;32538208;9974080;2729874;464543490;73277354;215293788;42927105;81265458;412763705
2014;TOLIMA;VATIA S.A. E.S.P.;Consumo Empresa Departamento;0;0;1721;36737;0;0;38458;10937248;8409740;0;1995984;21342972
2014;VALLE;CELSIA COLOMBIA S.A. E.S.P.;Consumo Empresa Departamento;146187476;324045442;128423674;26489333;13317363;1829539;640292827;421652153;260844034;35520376;112876234;830892797
2014;VALLE;COMPAÑÍA DE ELECTRICIDAD DE TULUÁ S.A. E.S.P.;Consumo Empresa Departamento;5623507;40435380;28173463;7170482;7161499;335820;88900151;51183798;35792223;8152813;3405468;98534302
2014;VALLE;COMPAÑIA ENERGETICA DE OCCIDENTE S.A.S.  E.S.P.;Consumo Empresa Departamento;0;0;0;0;0;0;0;1647162;681916;0;0;2329078
2014;VALLE;DISTRIBUIDORA Y COMERCIALIZADORA DE ENERGIA ELECTRICA S.A. E.S.P.;Consumo Empresa Departamento;0;64533;544053;2755595;6218334;3429499;13012014;51096720;128750189;5741247;0;185588156
